"","date","county","state","fips","cases","deaths"
"552",2020-04-07,"Benton","Oregon","41003",21,1
"553",2020-04-07,"Clackamas","Oregon","41005",97,3
"554",2020-04-07,"Clatsop","Oregon","41007",5,0
"555",2020-04-07,"Columbia","Oregon","41009",8,0
"556",2020-04-07,"Crook","Oregon","41013",1,0
"557",2020-04-07,"Curry","Oregon","41015",2,0
"558",2020-04-07,"Deschutes","Oregon","41017",44,0
"559",2020-04-07,"Douglas","Oregon","41019",12,0
"560",2020-04-07,"Grant","Oregon","41023",1,0
"561",2020-04-07,"Hood River","Oregon","41027",2,0
"562",2020-04-07,"Jackson","Oregon","41029",39,0
"563",2020-04-07,"Josephine","Oregon","41033",16,0
"564",2020-04-07,"Klamath","Oregon","41035",19,0
"565",2020-04-07,"Lane","Oregon","41039",30,1
"566",2020-04-07,"Lincoln","Oregon","41041",4,0
"567",2020-04-07,"Linn","Oregon","41043",45,2
"568",2020-04-07,"Malheur","Oregon","41045",2,0
"569",2020-04-07,"Marion","Oregon","41047",215,9
"570",2020-04-07,"Morrow","Oregon","41049",2,0
"571",2020-04-07,"Multnomah","Oregon","41051",258,7
"572",2020-04-07,"Polk","Oregon","41053",28,1
"573",2020-04-07,"Sherman","Oregon","41055",1,0
"574",2020-04-07,"Tillamook","Oregon","41057",3,0
"575",2020-04-07,"Umatilla","Oregon","41059",8,0
"576",2020-04-07,"Union","Oregon","41061",3,0
"577",2020-04-07,"Wallowa","Oregon","41063",1,0
"578",2020-04-07,"Wasco","Oregon","41065",7,0
"579",2020-04-07,"Washington","Oregon","41067",282,6
"580",2020-04-07,"Yamhill","Oregon","41071",25,3
"581",2020-04-08,"Benton","Oregon","41003",21,1
"582",2020-04-08,"Clackamas","Oregon","41005",103,3
"583",2020-04-08,"Clatsop","Oregon","41007",5,0
"584",2020-04-08,"Columbia","Oregon","41009",9,0
"585",2020-04-08,"Crook","Oregon","41013",1,0
"586",2020-04-08,"Curry","Oregon","41015",2,0
"587",2020-04-08,"Deschutes","Oregon","41017",45,0
"588",2020-04-08,"Douglas","Oregon","41019",12,0
"589",2020-04-08,"Grant","Oregon","41023",1,0
"590",2020-04-08,"Hood River","Oregon","41027",3,0
"591",2020-04-08,"Jackson","Oregon","41029",40,0
"592",2020-04-08,"Josephine","Oregon","41033",16,0
"593",2020-04-08,"Klamath","Oregon","41035",19,0
"594",2020-04-08,"Lane","Oregon","41039",31,1
"595",2020-04-08,"Lincoln","Oregon","41041",4,0
"596",2020-04-08,"Linn","Oregon","41043",46,2
"597",2020-04-08,"Malheur","Oregon","41045",2,0
"598",2020-04-08,"Marion","Oregon","41047",218,9
"599",2020-04-08,"Morrow","Oregon","41049",3,0
"600",2020-04-08,"Multnomah","Oregon","41051",286,10
"601",2020-04-08,"Polk","Oregon","41053",28,1
"602",2020-04-08,"Sherman","Oregon","41055",1,0
"603",2020-04-08,"Tillamook","Oregon","41057",3,0
"604",2020-04-08,"Umatilla","Oregon","41059",8,0
"605",2020-04-08,"Union","Oregon","41061",3,0
"606",2020-04-08,"Wallowa","Oregon","41063",2,0
"607",2020-04-08,"Wasco","Oregon","41065",7,0
"608",2020-04-08,"Washington","Oregon","41067",295,6
"609",2020-04-08,"Yamhill","Oregon","41071",25,5
"610",2020-04-09,"Benton","Oregon","41003",21,2
"611",2020-04-09,"Clackamas","Oregon","41005",109,3
"612",2020-04-09,"Clatsop","Oregon","41007",5,0
"613",2020-04-09,"Columbia","Oregon","41009",10,0
"614",2020-04-09,"Crook","Oregon","41013",1,0
"615",2020-04-09,"Curry","Oregon","41015",3,0
"616",2020-04-09,"Deschutes","Oregon","41017",50,0
"617",2020-04-09,"Douglas","Oregon","41019",12,0
"618",2020-04-09,"Grant","Oregon","41023",1,0
"619",2020-04-09,"Hood River","Oregon","41027",3,0
"620",2020-04-09,"Jackson","Oregon","41029",44,0
"621",2020-04-09,"Josephine","Oregon","41033",16,0
"622",2020-04-09,"Klamath","Oregon","41035",20,0
"623",2020-04-09,"Lane","Oregon","41039",33,1
"624",2020-04-09,"Lincoln","Oregon","41041",4,0
"625",2020-04-09,"Linn","Oregon","41043",49,4
"626",2020-04-09,"Malheur","Oregon","41045",2,0
"627",2020-04-09,"Marion","Oregon","41047",235,9
"628",2020-04-09,"Morrow","Oregon","41049",5,0
"629",2020-04-09,"Multnomah","Oregon","41051",302,13
"630",2020-04-09,"Polk","Oregon","41053",29,1
"631",2020-04-09,"Sherman","Oregon","41055",1,0
"632",2020-04-09,"Tillamook","Oregon","41057",4,0
"633",2020-04-09,"Umatilla","Oregon","41059",11,0
"634",2020-04-09,"Union","Oregon","41061",3,0
"635",2020-04-09,"Wallowa","Oregon","41063",1,0
"636",2020-04-09,"Wasco","Oregon","41065",7,0
"637",2020-04-09,"Washington","Oregon","41067",311,6
"638",2020-04-09,"Yamhill","Oregon","41071",29,5
"639",2020-04-10,"Benton","Oregon","41003",21,2
"640",2020-04-10,"Clackamas","Oregon","41005",116,3
"641",2020-04-10,"Clatsop","Oregon","41007",6,0
"642",2020-04-10,"Columbia","Oregon","41009",10,0
"643",2020-04-10,"Crook","Oregon","41013",1,0
"644",2020-04-10,"Curry","Oregon","41015",3,0
"645",2020-04-10,"Deschutes","Oregon","41017",51,0
"646",2020-04-10,"Douglas","Oregon","41019",12,0
"647",2020-04-10,"Grant","Oregon","41023",1,0
"648",2020-04-10,"Hood River","Oregon","41027",4,0
"649",2020-04-10,"Jackson","Oregon","41029",44,0
"650",2020-04-10,"Josephine","Oregon","41033",17,0
"651",2020-04-10,"Klamath","Oregon","41035",24,0
"652",2020-04-10,"Lane","Oregon","41039",34,1
"653",2020-04-10,"Lincoln","Oregon","41041",4,0
"654",2020-04-10,"Linn","Oregon","41043",49,4
"655",2020-04-10,"Malheur","Oregon","41045",2,0
"656",2020-04-10,"Marion","Oregon","41047",246,9
"657",2020-04-10,"Morrow","Oregon","41049",5,0
"658",2020-04-10,"Multnomah","Oregon","41051",317,17
"659",2020-04-10,"Polk","Oregon","41053",29,1
"660",2020-04-10,"Sherman","Oregon","41055",1,0
"661",2020-04-10,"Tillamook","Oregon","41057",4,0
"662",2020-04-10,"Umatilla","Oregon","41059",11,0
"663",2020-04-10,"Union","Oregon","41061",3,0
"664",2020-04-10,"Wallowa","Oregon","41063",1,0
"665",2020-04-10,"Wasco","Oregon","41065",7,0
"666",2020-04-10,"Washington","Oregon","41067",320,6
"667",2020-04-10,"Yamhill","Oregon","41071",28,5
"668",2020-04-11,"Benton","Oregon","41003",22,2
"669",2020-04-11,"Clackamas","Oregon","41005",121,3
"670",2020-04-11,"Clatsop","Oregon","41007",6,0
"671",2020-04-11,"Columbia","Oregon","41009",10,0
"672",2020-04-11,"Coos","Oregon","41011",1,0
"673",2020-04-11,"Crook","Oregon","41013",1,0
"674",2020-04-11,"Curry","Oregon","41015",3,0
"675",2020-04-11,"Deschutes","Oregon","41017",53,0
"676",2020-04-11,"Douglas","Oregon","41019",12,0
"677",2020-04-11,"Grant","Oregon","41023",1,0
"678",2020-04-11,"Hood River","Oregon","41027",4,0
"679",2020-04-11,"Jackson","Oregon","41029",44,0
"680",2020-04-11,"Josephine","Oregon","41033",17,1
"681",2020-04-11,"Klamath","Oregon","41035",25,0
"682",2020-04-11,"Lane","Oregon","41039",35,1
"683",2020-04-11,"Lincoln","Oregon","41041",4,0
"684",2020-04-11,"Linn","Oregon","41043",51,4
"685",2020-04-11,"Malheur","Oregon","41045",3,0
"686",2020-04-11,"Marion","Oregon","41047",263,9
"687",2020-04-11,"Morrow","Oregon","41049",5,0
"688",2020-04-11,"Multnomah","Oregon","41051",343,18
"689",2020-04-11,"Polk","Oregon","41053",30,1
"690",2020-04-11,"Sherman","Oregon","41055",1,0
"691",2020-04-11,"Tillamook","Oregon","41057",4,0
"692",2020-04-11,"Umatilla","Oregon","41059",14,0
"693",2020-04-11,"Union","Oregon","41061",4,0
"694",2020-04-11,"Wallowa","Oregon","41063",1,0
"695",2020-04-11,"Wasco","Oregon","41065",9,0
"696",2020-04-11,"Washington","Oregon","41067",330,6
"697",2020-04-11,"Yamhill","Oregon","41071",30,6
"698",2020-04-12,"Benton","Oregon","41003",23,2
"699",2020-04-12,"Clackamas","Oregon","41005",125,3
"700",2020-04-12,"Clatsop","Oregon","41007",6,0
"701",2020-04-12,"Columbia","Oregon","41009",10,0
"702",2020-04-12,"Coos","Oregon","41011",1,0
"703",2020-04-12,"Crook","Oregon","41013",1,0
"704",2020-04-12,"Curry","Oregon","41015",3,0
"705",2020-04-12,"Deschutes","Oregon","41017",54,0
"706",2020-04-12,"Douglas","Oregon","41019",14,0
"707",2020-04-12,"Grant","Oregon","41023",1,0
"708",2020-04-12,"Hood River","Oregon","41027",4,0
"709",2020-04-12,"Jackson","Oregon","41029",46,0
"710",2020-04-12,"Josephine","Oregon","41033",18,1
"711",2020-04-12,"Klamath","Oregon","41035",25,0
"712",2020-04-12,"Lane","Oregon","41039",37,1
"713",2020-04-12,"Lincoln","Oregon","41041",4,0
"714",2020-04-12,"Linn","Oregon","41043",52,4
"715",2020-04-12,"Malheur","Oregon","41045",4,0
"716",2020-04-12,"Marion","Oregon","41047",276,9
"717",2020-04-12,"Morrow","Oregon","41049",5,0
"718",2020-04-12,"Multnomah","Oregon","41051",374,19
"719",2020-04-12,"Polk","Oregon","41053",30,1
"720",2020-04-12,"Sherman","Oregon","41055",1,0
"721",2020-04-12,"Tillamook","Oregon","41057",4,0
"722",2020-04-12,"Umatilla","Oregon","41059",16,0
"723",2020-04-12,"Union","Oregon","41061",4,0
"724",2020-04-12,"Wallowa","Oregon","41063",1,0
"725",2020-04-12,"Wasco","Oregon","41065",10,0
"726",2020-04-12,"Washington","Oregon","41067",348,6
"727",2020-04-12,"Yamhill","Oregon","41071",30,6
"728",2020-04-13,"Benton","Oregon","41003",23,2
"729",2020-04-13,"Clackamas","Oregon","41005",132,3
"730",2020-04-13,"Clatsop","Oregon","41007",6,0
"731",2020-04-13,"Columbia","Oregon","41009",12,0
"732",2020-04-13,"Coos","Oregon","41011",1,0
"733",2020-04-13,"Crook","Oregon","41013",1,0
"734",2020-04-13,"Curry","Oregon","41015",3,0
"735",2020-04-13,"Deschutes","Oregon","41017",54,0
"736",2020-04-13,"Douglas","Oregon","41019",16,0
"737",2020-04-13,"Grant","Oregon","41023",1,0
"738",2020-04-13,"Hood River","Oregon","41027",4,0
"739",2020-04-13,"Jackson","Oregon","41029",47,0
"740",2020-04-13,"Josephine","Oregon","41033",19,1
"741",2020-04-13,"Klamath","Oregon","41035",25,0
"742",2020-04-13,"Lane","Oregon","41039",41,1
"743",2020-04-13,"Lincoln","Oregon","41041",4,0
"744",2020-04-13,"Linn","Oregon","41043",52,4
"745",2020-04-13,"Malheur","Oregon","41045",4,0
"746",2020-04-13,"Marion","Oregon","41047",280,9
"747",2020-04-13,"Morrow","Oregon","41049",5,0
"748",2020-04-13,"Multnomah","Oregon","41051",398,19
"749",2020-04-13,"Polk","Oregon","41053",30,1
"750",2020-04-13,"Sherman","Oregon","41055",1,0
"751",2020-04-13,"Tillamook","Oregon","41057",4,0
"752",2020-04-13,"Umatilla","Oregon","41059",16,0
"753",2020-04-13,"Union","Oregon","41061",4,0
"754",2020-04-13,"Wallowa","Oregon","41063",1,0
"755",2020-04-13,"Wasco","Oregon","41065",10,0
"756",2020-04-13,"Washington","Oregon","41067",360,7
"757",2020-04-13,"Yamhill","Oregon","41071",30,6
"758",2020-04-14,"Benton","Oregon","41003",24,3
"759",2020-04-14,"Clackamas","Oregon","41005",135,3
"760",2020-04-14,"Clatsop","Oregon","41007",6,0
"761",2020-04-14,"Columbia","Oregon","41009",11,0
"762",2020-04-14,"Coos","Oregon","41011",1,0
"763",2020-04-14,"Crook","Oregon","41013",1,0
"764",2020-04-14,"Curry","Oregon","41015",3,0
"765",2020-04-14,"Deschutes","Oregon","41017",55,0
"766",2020-04-14,"Douglas","Oregon","41019",19,0
"767",2020-04-14,"Grant","Oregon","41023",1,0
"768",2020-04-14,"Hood River","Oregon","41027",4,0
"769",2020-04-14,"Jackson","Oregon","41029",47,0
"770",2020-04-14,"Jefferson","Oregon","41031",1,0
"771",2020-04-14,"Josephine","Oregon","41033",19,1
"772",2020-04-14,"Klamath","Oregon","41035",26,0
"773",2020-04-14,"Lane","Oregon","41039",42,1
"774",2020-04-14,"Lincoln","Oregon","41041",4,0
"775",2020-04-14,"Linn","Oregon","41043",52,4
"776",2020-04-14,"Malheur","Oregon","41045",4,0
"777",2020-04-14,"Marion","Oregon","41047",289,9
"778",2020-04-14,"Morrow","Oregon","41049",5,0
"779",2020-04-14,"Multnomah","Oregon","41051",420,20
"780",2020-04-14,"Polk","Oregon","41053",30,1
"781",2020-04-14,"Sherman","Oregon","41055",1,0
"782",2020-04-14,"Tillamook","Oregon","41057",5,0
"783",2020-04-14,"Umatilla","Oregon","41059",16,0
"784",2020-04-14,"Union","Oregon","41061",4,0
"785",2020-04-14,"Wallowa","Oregon","41063",1,0
"786",2020-04-14,"Wasco","Oregon","41065",10,0
"787",2020-04-14,"Washington","Oregon","41067",365,7
"788",2020-04-14,"Yamhill","Oregon","41071",32,6
"789",2020-04-15,"Benton","Oregon","41003",25,3
"790",2020-04-15,"Clackamas","Oregon","41005",142,3
"791",2020-04-15,"Clatsop","Oregon","41007",6,0
"792",2020-04-15,"Columbia","Oregon","41009",14,0
"793",2020-04-15,"Coos","Oregon","41011",1,0
"794",2020-04-15,"Crook","Oregon","41013",1,0
"795",2020-04-15,"Curry","Oregon","41015",3,0
"796",2020-04-15,"Deschutes","Oregon","41017",55,0
"797",2020-04-15,"Douglas","Oregon","41019",20,0
"798",2020-04-15,"Grant","Oregon","41023",1,0
"799",2020-04-15,"Hood River","Oregon","41027",4,0
"800",2020-04-15,"Jackson","Oregon","41029",47,0
"801",2020-04-15,"Jefferson","Oregon","41031",1,0
"802",2020-04-15,"Josephine","Oregon","41033",19,1
"803",2020-04-15,"Klamath","Oregon","41035",26,0
"804",2020-04-15,"Lane","Oregon","41039",44,1
"805",2020-04-15,"Lincoln","Oregon","41041",4,0
"806",2020-04-15,"Linn","Oregon","41043",53,4
"807",2020-04-15,"Malheur","Oregon","41045",4,0
"808",2020-04-15,"Marion","Oregon","41047",294,10
"809",2020-04-15,"Morrow","Oregon","41049",5,0
"810",2020-04-15,"Multnomah","Oregon","41051",430,22
"811",2020-04-15,"Polk","Oregon","41053",30,1
"812",2020-04-15,"Sherman","Oregon","41055",1,0
"813",2020-04-15,"Tillamook","Oregon","41057",5,0
"814",2020-04-15,"Umatilla","Oregon","41059",17,0
"815",2020-04-15,"Union","Oregon","41061",4,0
"816",2020-04-15,"Wallowa","Oregon","41063",1,0
"817",2020-04-15,"Wasco","Oregon","41065",10,0
"818",2020-04-15,"Washington","Oregon","41067",364,7
"819",2020-04-15,"Yamhill","Oregon","41071",32,6
"820",2020-04-16,"Benton","Oregon","41003",27,4
"821",2020-04-16,"Clackamas","Oregon","41005",150,3
"822",2020-04-16,"Clatsop","Oregon","41007",6,0
"823",2020-04-16,"Columbia","Oregon","41009",14,0
"824",2020-04-16,"Coos","Oregon","41011",1,0
"825",2020-04-16,"Crook","Oregon","41013",1,0
"826",2020-04-16,"Curry","Oregon","41015",3,0
"827",2020-04-16,"Deschutes","Oregon","41017",59,0
"828",2020-04-16,"Douglas","Oregon","41019",22,0
"829",2020-04-16,"Grant","Oregon","41023",1,0
"830",2020-04-16,"Hood River","Oregon","41027",4,0
"831",2020-04-16,"Jackson","Oregon","41029",47,0
"832",2020-04-16,"Jefferson","Oregon","41031",1,0
"833",2020-04-16,"Josephine","Oregon","41033",19,1
"834",2020-04-16,"Klamath","Oregon","41035",29,0
"835",2020-04-16,"Lane","Oregon","41039",45,1
"836",2020-04-16,"Lincoln","Oregon","41041",4,0
"837",2020-04-16,"Linn","Oregon","41043",54,4
"838",2020-04-16,"Malheur","Oregon","41045",5,0
"839",2020-04-16,"Marion","Oregon","41047",309,11
"840",2020-04-16,"Morrow","Oregon","41049",5,0
"841",2020-04-16,"Multnomah","Oregon","41051",448,26
"842",2020-04-16,"Polk","Oregon","41053",30,1
"843",2020-04-16,"Sherman","Oregon","41055",1,0
"844",2020-04-16,"Tillamook","Oregon","41057",5,0
"845",2020-04-16,"Umatilla","Oregon","41059",22,0
"846",2020-04-16,"Union","Oregon","41061",4,0
"847",2020-04-16,"Wallowa","Oregon","41063",1,0
"848",2020-04-16,"Wasco","Oregon","41065",10,0
"849",2020-04-16,"Washington","Oregon","41067",376,7
"850",2020-04-16,"Yamhill","Oregon","41071",33,6
"851",2020-04-17,"Benton","Oregon","41003",27,4
"852",2020-04-17,"Clackamas","Oregon","41005",153,4
"853",2020-04-17,"Clatsop","Oregon","41007",6,0
"854",2020-04-17,"Columbia","Oregon","41009",14,0
"855",2020-04-17,"Coos","Oregon","41011",1,0
"856",2020-04-17,"Crook","Oregon","41013",1,0
"857",2020-04-17,"Curry","Oregon","41015",3,0
"858",2020-04-17,"Deschutes","Oregon","41017",61,0
"859",2020-04-17,"Douglas","Oregon","41019",22,0
"860",2020-04-17,"Grant","Oregon","41023",1,0
"861",2020-04-17,"Hood River","Oregon","41027",4,0
"862",2020-04-17,"Jackson","Oregon","41029",48,0
"863",2020-04-17,"Jefferson","Oregon","41031",1,0
"864",2020-04-17,"Josephine","Oregon","41033",19,1
"865",2020-04-17,"Klamath","Oregon","41035",29,0
"866",2020-04-17,"Lane","Oregon","41039",46,1
"867",2020-04-17,"Lincoln","Oregon","41041",4,0
"868",2020-04-17,"Linn","Oregon","41043",57,6
"869",2020-04-17,"Malheur","Oregon","41045",5,0
"870",2020-04-17,"Marion","Oregon","41047",317,12
"871",2020-04-17,"Morrow","Oregon","41049",5,0
"872",2020-04-17,"Multnomah","Oregon","41051",467,28
"873",2020-04-17,"Polk","Oregon","41053",31,1
"874",2020-04-17,"Sherman","Oregon","41055",1,0
"875",2020-04-17,"Tillamook","Oregon","41057",6,0
"876",2020-04-17,"Umatilla","Oregon","41059",23,0
"877",2020-04-17,"Union","Oregon","41061",4,0
"878",2020-04-17,"Wallowa","Oregon","41063",1,0
"879",2020-04-17,"Wasco","Oregon","41065",10,0
"880",2020-04-17,"Washington","Oregon","41067",383,7
"881",2020-04-17,"Yamhill","Oregon","41071",35,6
"882",2020-04-18,"Benton","Oregon","41003",27,4
"883",2020-04-18,"Clackamas","Oregon","41005",154,5
"884",2020-04-18,"Clatsop","Oregon","41007",6,0
"885",2020-04-18,"Columbia","Oregon","41009",14,0
"886",2020-04-18,"Coos","Oregon","41011",1,0
"887",2020-04-18,"Crook","Oregon","41013",1,0
"888",2020-04-18,"Curry","Oregon","41015",4,0
"889",2020-04-18,"Deschutes","Oregon","41017",63,0
"890",2020-04-18,"Douglas","Oregon","41019",22,0
"891",2020-04-18,"Grant","Oregon","41023",1,0
"892",2020-04-18,"Hood River","Oregon","41027",4,0
"893",2020-04-18,"Jackson","Oregon","41029",49,0
"894",2020-04-18,"Jefferson","Oregon","41031",1,0
"895",2020-04-18,"Josephine","Oregon","41033",19,1
"896",2020-04-18,"Klamath","Oregon","41035",31,0
"897",2020-04-18,"Lane","Oregon","41039",46,1
"898",2020-04-18,"Lincoln","Oregon","41041",4,0
"899",2020-04-18,"Linn","Oregon","41043",59,6
"900",2020-04-18,"Malheur","Oregon","41045",5,0
"901",2020-04-18,"Marion","Oregon","41047",335,13
"902",2020-04-18,"Morrow","Oregon","41049",5,0
"903",2020-04-18,"Multnomah","Oregon","41051",493,28
"904",2020-04-18,"Polk","Oregon","41053",32,1
"905",2020-04-18,"Sherman","Oregon","41055",1,0
"906",2020-04-18,"Tillamook","Oregon","41057",6,0
"907",2020-04-18,"Umatilla","Oregon","41059",25,0
"908",2020-04-18,"Union","Oregon","41061",4,0
"909",2020-04-18,"Wallowa","Oregon","41063",1,0
"910",2020-04-18,"Wasco","Oregon","41065",10,0
"911",2020-04-18,"Washington","Oregon","41067",387,7
"912",2020-04-18,"Yamhill","Oregon","41071",34,6
"913",2020-04-19,"Benton","Oregon","41003",27,5
"914",2020-04-19,"Clackamas","Oregon","41005",161,5
"915",2020-04-19,"Clatsop","Oregon","41007",6,0
"916",2020-04-19,"Columbia","Oregon","41009",14,0
"917",2020-04-19,"Coos","Oregon","41011",1,0
"918",2020-04-19,"Crook","Oregon","41013",1,0
"919",2020-04-19,"Curry","Oregon","41015",4,0
"920",2020-04-19,"Deschutes","Oregon","41017",64,0
"921",2020-04-19,"Douglas","Oregon","41019",22,0
"922",2020-04-19,"Grant","Oregon","41023",1,0
"923",2020-04-19,"Hood River","Oregon","41027",4,0
"924",2020-04-19,"Jackson","Oregon","41029",49,0
"925",2020-04-19,"Jefferson","Oregon","41031",1,0
"926",2020-04-19,"Josephine","Oregon","41033",19,1
"927",2020-04-19,"Klamath","Oregon","41035",30,0
"928",2020-04-19,"Lane","Oregon","41039",48,1
"929",2020-04-19,"Lincoln","Oregon","41041",4,0
"930",2020-04-19,"Linn","Oregon","41043",59,6
